HEADER	
'time'	'average water saturation'
UNITS	Sw_avrg
'min'	'fraction'
4181.02	0.723469471
4186.35	0.723480562
4191.7	0.723336378
4197.03	0.723547109
4202.42	0.723280922
4207.77	0.723225467
4213.13	0.723414016
4218.48	0.723391833
4223.85	0.723347469
4229.17	0.723303105
4234.55	0.723181103
4239.9	0.723269831
4245.27	0.72315892
4250.6	0.72315892
4255.97	0.723136738
4261.28	0.723203285
4266.68	0.723269831
4272.03	0.723336378
4277.38	0.723236558
4282.73	0.723314196
4288.08	0.723192194
4293.43	0.722804005
4298.82	0.723214376
4304.17	0.723280922
4309.52	0.723203285
4314.9	0.72335856
4320.22	0.722471272
4325.55	0.722182904
4330.95	0.723081283
4336.28	0.723014736
4341.63	0.723070192
4347	0.722193995
4352.37	0.722926007
4357.68	0.72213854
4363.07	0.722892734
4368.42	0.722049811
4373.77	0.722049811
4379.13	0.722437999
4384.48	0.722659821
4389.8	0.721694896
4395.2	0.722127448
4400.53	0.721872353
4405.88	0.721927809
4411.25	0.72213854
4416.6	0.721628349
4421.93	0.722049811
4427.32	0.721994355
4432.68	0.722005446
4438.03	0.722027629
4443.38	0.721827989
4448.73	0.721872353
4454.07	0.721384345
4459.45	0.721816898
4464.82	0.721927809
4470.15	0.721972173
4475.52	0.721805807
4480.87	0.7219389
4486.2	0.721118159
4491.6	0.721772533
4496.93	0.721827989
4502.28	0.721617258
4507.63	0.721772533
4513	0.721439801
4518.32	0.721506347
4523.72	0.72153962
4529.05	0.721007248
4534.43	0.721705987
4539.77	0.721583985
4545.13	0.721084885
4550.47	0.72112925
4555.85	0.721140341
4561.18	0.720885246
4566.55	0.720430511
4571.9	0.721262343
4577.25	0.72072997
4582.58	0.72051924
4587.98	0.721284525
4593.35	0.721317798
4598.68	0.720474875
4604.05	0.721240161
4609.38	0.720907428
4614.73	0.720940701
4620.12	0.720851972
4625.47	0.72082979
4630.82	0.721184705
4636.18	0.720286327
4641.52	0.720641242
4646.85	0.720286327
