HEADER	
'time'	'total volume'
UNITS	
'min'	'cm^3'
3445.72	2.546015532
3451.07	2.540065532
3456.42	2.550740532
3461.75	2.560540532
3467.15	2.560540532
3472.5	2.560190532
3477.85	2.564390532
3483.2	2.561940532
3488.57	2.558090532
3493.88	2.563865532
3499.28	2.561240532
3504.62	2.560190532
3510	2.562815532
3515.33	2.561765532
3520.7	2.561240532
3526.02	2.561590532
3531.42	2.562990532
3536.77	2.561240532
3542.12	2.562990532
3547.47	2.561765532
3552.82	2.557740532
3558.15	2.561415532
3563.53	2.563340532
3568.9	2.561240532
3574.23	2.564215532
3579.6	2.560365532
3584.95	2.561415532
3590.28	2.560715532
3595.67	2.553540532
3601.02	2.553540532
3606.37	2.561940532
3611.72	2.558615532
3617.08	2.573140532
3620.35	2.556515532
3620.43	2.611465532
3620.48	2.636140532
3620.52	2.709815532
3620.55	2.703165532
3620.58	2.753915532
3620.62	2.798365532
3620.65	2.829690532
3620.68	2.850690532
3620.72	2.884465532
3620.75	2.910890532
3620.78	2.926640532
3620.82	2.963565532
3620.85	2.982815532
3620.9	2.998915532
3620.93	3.054390532
3620.97	3.053340532
3621	3.073990532
3621.03	3.104090532
3621.07	3.114415532
3621.1	3.124565532
3621.13	3.145740532
3621.18	3.167090532
3621.22	3.188265532
3621.25	3.190015532
3621.28	3.216440532
3621.32	3.237090532
3621.37	3.242165532
3621.4	3.254590532
3621.43	3.278565532
3621.48	3.306565532
3621.52	3.317940532
3621.55	3.320390532
3621.57	3.339640532
3621.6	3.335440532
3621.63	3.352765532
3621.67	3.357840532
3621.7	3.372365532
3621.73	3.373415532
3621.77	3.393365532
3621.8	3.400715532
3621.85	3.417515532
3621.9	3.421890532
3621.95	3.430815532
3622	3.455140532
3622.07	3.461090532
3622.12	3.492240532
3622.2	3.513415532
3622.27	3.515865532
3622.35	3.523915532
3622.43	3.557165532
3622.53	3.574315532
3622.63	3.590765532
3622.73	3.602840532
3622.85	3.600915532
3622.98	3.635215532
3623.12	3.672840532
3623.27	3.672665532
3623.42	3.699440532
3623.58	3.709065532
3623.77	3.726915532
3623.97	3.743715532
3624.18	3.750365532
3624.4	3.786240532
3624.65	3.801640532
3624.92	3.807940532
3625.22	3.836290532
3625.52	3.861490532
3625.87	3.876715532
3626.22	3.909090532
3626.62	3.914340532
3627.03	3.953365532
3627.5	3.965090532
3628.03	3.979965532
3628.58	3.980665532
