HEADER	
'time'	'total volume'
UNITS	
's'	'cm^3'
76661.77	20.36519
77521.21	20.38242
78552.53	20.40013
79790.11	20.4183
81275.22	20.43682
83057.34	20.45548
85195.89	20.47398
87762.15	20.49198
90000	20.5052
90000.1	20.5052
90000.22	20.50679
90000.22	20.5068
90000.22	20.5068
90000.22	20.50681
90000.22	20.50681
90000.22	20.50682
90000.22	20.50683
90000.22	20.50684
90000.22	20.50686
90000.23	20.50687
90000.23	20.50689
90000.23	20.50692
90000.23	20.50695
90000.23	20.50698
90000.24	20.50702
90000.24	20.50707
90000.25	20.50713
90000.25	20.50721
90000.26	20.50729
90000.27	20.5074
90000.27	20.50752
90000.29	20.50767
90000.3	20.50785
90000.32	20.50806
90000.34	20.50832
90000.36	20.50863
90000.39	20.50899
90000.42	20.50944
90000.46	20.50997
90000.51	20.5106
90000.57	20.51136
90000.64	20.51226
90000.72	20.51335
90000.82	20.51464
90000.94	20.51619
90001.08	20.51803
90001.26	20.52023
90001.47	20.52285
90001.72	20.52597
90002.02	20.52968
90002.37	20.53408
90002.8	20.53925
90003.31	20.54537
90003.93	20.55258
90004.66	20.56108
90005.55	20.57105
